,0,1,2,3,4,5,6,7,8
15,/lol/tcl-2020-winter/playoff/fenerbahce-vs-team-aurora-227104,/media/flag/38.png,/media/flag/38.png,/lol/tcl-2020-winter/playoff,/media/tournament/_60/e2522.png,,FB(1.09)счет(6.78)AUR,"04 мая, 17:18",
16,/lol/ljl-2020-spring/playoff/sengoku-gaming-vs-detonation-fm-239519,/media/flag/9.png,/media/flag/9.png,/lol/ljl-2020-spring/playoff,/media/tournament/_60/e2519.png,,SG(2.73)счет(1.43)DFM,"04 мая, 14:48",
17,/lol/ltl-2020/season/deliverance-esports-vs-goat-riders-esports-254988,/media/flag/108.png,/media/flag/108.png,/lol/ltl-2020/season,/media/tournament/_60/e3098.png,,DVEсчетGOAT,"04 мая, 09:35",
18,/lol/ltl-2020/season/zwan-gaming-vs-tophard-esports-254987,/media/flag/108.png,/media/flag/108.png,/lol/ltl-2020/season,/media/tournament/_60/e3098.png,,ZWNсчетTH,"04 мая, 07:00",
19,/lol/e-sports-revolution-gamers-vs-corona/playoff/myidol-esports-vs-cs-sfaxien-esports-264978,/media/flag/73.png,/media/flag/38.png,/lol/e-sports-revolution-gamers-vs-corona/playoff,/media/tournament/_60/e3303.png,,MYIсчетCSS,"04 мая, 06:00",
0,/lol/yunirokle-tournament/tournament-8/azn-gaming-vs-on-rentre-bredouille-263345,/media/flag/18.png,/media/flag/18.png,/lol/yunirokle-tournament/tournament-8,/media/tournament/_60/e3134.png,,AZNсчетORB,"04 мая, 03:15",
1,/lol/e-sports-revolution-gamers-vs-corona/playoff/kbr-yellow-vs-vip-esports-264981,/media/flag/73.png,/media/flag/73.png,/lol/e-sports-revolution-gamers-vs-corona/playoff,/media/tournament/_60/e3303.png,,KBRYсчетVIP,"04 мая, 03:00",
2,/lol/e-sports-revolution-gamers-vs-corona/playoff/taraji-esports-vs-simplicity-gaming-264980,/media/flag/73.png,/media/flag/73.png,/lol/e-sports-revolution-gamers-vs-corona/playoff,/media/tournament/_60/e3303.png,,TEGсчетSPL,"04 мая, 03:00",
3,/lol/e-sports-revolution-gamers-vs-corona/playoff/stade-tunisienesports-vs-vip-esports-264979,/media/flag/73.png,/media/flag/73.png,/lol/e-sports-revolution-gamers-vs-corona/playoff,/media/tournament/_60/e3303.png,,STсчетVIP,"04 мая, 03:00",
4,/lol/cbs-league/group-stage/auxesis-green-vs-cbs-esports-261198,/media/flag/41.png,/media/flag/41.png,/lol/cbs-league/group-stage,/media/tournament/_60/e3233.png,,AUXGсчетCBS,"04 мая, 03:00",
5,/lol/cbs-league/group-stage/sixth-sense-vs-better-jungler-wins-261197,/media/flag/41.png,/media/flag/41.png,/lol/cbs-league/group-stage,/media/tournament/_60/e3233.png,,SXSсчетBJW,"04 мая, 03:00",
6,/lol/romanian-esports-league-season-2/season/200years-vs-nexus-gaming-263560,/media/flag/39.png,/media/flag/39.png,/lol/romanian-esports-league-season-2/season,/media/tournament/_60/e3073.png,,200YсчетNXS,"04 мая, 02:19",
7,/lol/yunirokle-tournament/tournament-8/lngls-vs-on-rentre-bredouille-263344,/media/flag/18.png,/media/flag/18.png,/lol/yunirokle-tournament/tournament-8,/media/tournament/_60/e3134.png,,LNGLSсчетORB,"04 мая, 02:00",
8,/lol/yunirokle-tournament/tournament-8/azn-gaming-vs-20-e-cadeau-263343,/media/flag/18.png,/media/flag/18.png,/lol/yunirokle-tournament/tournament-8,/media/tournament/_60/e3134.png,,AZNсчет20e,"04 мая, 02:00",
9,/lol/cbs-league/group-stage/auxesis-red-vs-the-spawn-esports-261196,/media/flag/41.png,/media/flag/41.png,/lol/cbs-league/group-stage,/media/tournament/_60/e3233.png,,AUXRсчетSPW,"04 мая, 02:00",
10,/lol/cbs-league/group-stage/legends-in-pyjamas-vs-welp-esports-261195,/media/flag/41.png,/media/flag/41.png,/lol/cbs-league/group-stage,/media/tournament/_60/e3233.png,,LiPсчетWELP,"04 мая, 02:00",
11,/lol/european-masters-2020-spring/main-event/k1ck-esports-club-vs-movistar-riders-263204,/media/flag/21.png,/media/flag/8.png,/lol/european-masters-2020-spring/main-event,/media/tournament/_60/e2529.png,,K1CKсчетMRS,"04 мая, 01:45",
12,/lol/romanian-esports-league-season-2/season/last-shadows-vs-cool-gaming-263559,/media/flag/39.png,/media/flag/39.png,/lol/romanian-esports-league-season-2/season,/media/tournament/_60/e3073.png,,LSсчетcooL,"04 мая, 01:09",
13,/lol/post-esports-league-2020/season/kn-ppel-club-vs-north-bronze-side-263755,/media/flag/91.png,/media/flag/91.png,/lol/post-esports-league-2020/season,/media/tournament/_60/e3221.png,,KNPсчетNBS,"04 мая, 01:00",
14,/lol/esports-amateur-series-2020-spring/2-division/unicos-gaming-vs-neru-esports-club-262259,/media/flag/8.png,/media/flag/8.png,/lol/esports-amateur-series-2020-spring/2-division,/media/tournament/_60/e3080.png,,UGсчетNERU,"04 мая, 01:00",
15,/lol/cbs-league/group-stage/cbs-esports-vs-better-jungler-wins-261194,/media/flag/41.png,/media/flag/41.png,/lol/cbs-league/group-stage,/media/tournament/_60/e3233.png,,CBSсчетBJW,"04 мая, 01:00",
16,/lol/cbs-league/group-stage/rejects-gaming-vs-lul-esports-261193,/media/flag/41.png,/media/flag/41.png,/lol/cbs-league/group-stage,/media/tournament/_60/e3233.png,,RSGсчетLUL,"04 мая, 01:00",
17,/lol/romanian-esports-league-season-2/season/nexus-gaming-vs-nextplease--gaming-263558,/media/flag/39.png,/media/flag/39.png,/lol/romanian-esports-league-season-2/season,/media/tournament/_60/e3073.png,,NXSсчетneXt,"04 мая, 00:15",
18,/lol/european-masters-2020-spring/main-event/movistar-riders-vs-schalke-evolution-263203,/media/flag/8.png,/media/flag/5.png,/lol/european-masters-2020-spring/main-event,/media/tournament/_60/e2529.png,,MRSсчетS04Evo,"04 мая, 00:07",
19,/lol/esports-amateur-series-2020-spring/2-division/udlp-esports-vs-okgg-black-262258,/media/flag/8.png,/media/flag/8.png,/lol/esports-amateur-series-2020-spring/2-division,/media/tournament/_60/e3080.png,,UDLPсчетOKGGB,"04 мая, 00:00",
0,/lol/esports-amateur-series-2020-spring/2-division/the-white-sharks-vs-abyssal-e.c.-262256,/media/flag/8.png,/media/flag/8.png,/lol/esports-amateur-series-2020-spring/2-division,/media/tournament/_60/e3080.png,,TWSсчетABY,"04 мая, 00:00",
1,/lol/esports-amateur-series-2020-spring/2-division/cometa-team-vs-eus-tempest-262255,/media/flag/8.png,/media/flag/8.png,/lol/esports-amateur-series-2020-spring/2-division,/media/tournament/_60/e3080.png,,CMTсчетEUST,"04 мая, 00:00",
2,/lol/cbs-league/group-stage/auxesis-green-vs-the-spawn-esports-261192,/media/flag/41.png,/media/flag/41.png,/lol/cbs-league/group-stage,/media/tournament/_60/e3233.png,,AUXGсчетSPW,"04 мая, 00:00",
3,/lol/cbs-league/group-stage/sixth-sense-vs-welp-esports-261191,/media/flag/41.png,/media/flag/41.png,/lol/cbs-league/group-stage,/media/tournament/_60/e3233.png,,SXSсчетWELP,"04 мая, 00:00",
4,/lol/esports-amateur-series-2020-spring/1-division/pushing-gaming-vs-s2v-female-252750,/media/flag/8.png,/media/flag/8.png,/lol/esports-amateur-series-2020-spring/1-division,/media/tournament/_60/e3080.png,,PUSHсчетS2VF,"04 мая, 00:00",
5,/lol/european-masters-2020-spring/main-event/ago-rogue-vs-team-ldlc-262209,/media/flag/21.png,/media/flag/18.png,/lol/european-masters-2020-spring/main-event,/media/tournament/_60/e2529.png,,RGOсчетLDLC OL,"03 мая, 23:39",
6,/lol/romanian-esports-league-season-2/season/acumen-vs-cool-gaming-263557,/media/flag/39.png,/media/flag/39.png,/lol/romanian-esports-league-season-2/season,/media/tournament/_60/e3073.png,,ACMсчетcooL,"03 мая, 23:31",
7,/lol/cbs-league/group-stage/auxesis-red-vs-lul-esports-261190,/media/flag/41.png,/media/flag/41.png,/lol/cbs-league/group-stage,/media/tournament/_60/e3233.png,,AUXRсчетLUL,"03 мая, 23:00",
8,/lol/cbs-league/group-stage/rejects-gaming-vs-legends-in-pyjamas-261189,/media/flag/41.png,/media/flag/41.png,/lol/cbs-league/group-stage,/media/tournament/_60/e3233.png,,RSGсчетLiP,"03 мая, 23:00",
9,/lol/esports-amateur-series-2020-spring/1-division/qlash-spain-vs-firevoidgaming-252751,/media/flag/8.png,/media/flag/8.png,/lol/esports-amateur-series-2020-spring/1-division,/media/tournament/_60/e3080.png,,QLSсчетFVG,"03 мая, 23:00",
10,/lol/cblol-2020-summer/playoff/flamengo-esports-vs-furia-uppercut-261038,/media/flag/19.png,/media/flag/19.png,/lol/cblol-2020-summer/playoff,/media/tournament/_60/e2515.png,,FLAсчетFUR,"03 мая, 22:26",
11,/lol/european-masters-2020-spring/main-event/team-ldlc-vs-vodafone-giants-262208,/media/flag/18.png,/media/flag/8.png,/lol/european-masters-2020-spring/main-event,/media/tournament/_60/e2529.png,,LDLC OLсчетGIA,"03 мая, 22:18",
12,/lol/romanian-esports-league-season-2/season/clumsy-execution-vs-last-shadows-263556,/media/flag/39.png,/media/flag/39.png,/lol/romanian-esports-league-season-2/season,/media/tournament/_60/e3073.png,,EXEсчетLS,"03 мая, 22:00",
13,/lol/esports-amateur-series-2020-spring/1-division/panthers-ec-vs-okgg-white-252752,/media/flag/8.png,/media/flag/8.png,/lol/esports-amateur-series-2020-spring/1-division,/media/tournament/_60/e3080.png,,PSсчетOKGGW,"03 мая, 22:00",
14,/lol/esports-amateur-series-2020-spring/1-division/flama-esports-vs-foxies-reborn-252742,/media/flag/8.png,/media/flag/8.png,/lol/esports-amateur-series-2020-spring/1-division,/media/tournament/_60/e3080.png,,FLAсчетFOX,"03 мая, 21:00",
15,/lol/romanian-esports-league-season-2/season/acumen-vs-invictus-aquilas-263555,/media/flag/39.png,/media/flag/39.png,/lol/romanian-esports-league-season-2/season,/media/tournament/_60/e3073.png,,ACMсчетINV,"03 мая, 20:06",
16,/lol/alaman-stayhome/playoff/kazakstanmcz-vs-owl-vision-261524,/media/flag/31.png,/media/flag/31.png,/lol/alaman-stayhome/playoff,/media/tournament/_60/e3238.png,,KAZсчетOWL,"03 мая, 20:00",
17,/lol/battle-of-universities-2020-spring/playoff/mai-vs-nau-258353,/media/flag/3.png,/media/flag/14.png,/lol/battle-of-universities-2020-spring/playoff,/media/tournament/_60/e3130.png,,MAIсчетNAU,"03 мая, 20:00",
18,/lol/esports-amateur-series-2020-spring/1-division/dead-rabbits-vs-estadio-quesito-252734,/media/flag/8.png,/media/flag/8.png,/lol/esports-amateur-series-2020-spring/1-division,/media/tournament/_60/e3080.png,,DRсчетEQ,"03 мая, 20:00",
19,/lol/pcs-2020-spring/playoff/machi-vs-talon-esports-254426,/media/flag/7.png,/media/flag/56.png,/lol/pcs-2020-spring/playoff,/media/tournament/_60/e2514.png,,MCX(1.58)счет(2.31)TLN,"03 мая, 16:00",
0,/lol/vcs-2020-spring/promotion/ftv-esports-vs-percent-team-262123,/media/flag/46.png,/media/flag/46.png,/lol/vcs-2020-spring/promotion,/media/tournament/_60/e2523.png,,FTVсчетPER,"03 мая, 15:00",
1,/lol/ljl-2020-spring/playoff/detonation-fm-vs-v3-esports-239518,/media/flag/9.png,/media/flag/9.png,/lol/ljl-2020-spring/playoff,/media/tournament/_60/e2519.png,,DFM(1.12)счет(5.81)V3,"03 мая, 15:00",
2,/lol/gl-2020-opening/playoff/onoda-esports-vs-zeu5-bogota-254948,/media/flag/100.png,/media/flag/100.png,/lol/gl-2020-opening/playoff,/media/tournament/_60/e2994.png,,OETсчетZ5,"03 мая, 10:48",
3,/lol/ltl-2020/season/mad-revolution-gaming-vs-beast-esports-254982,/media/flag/108.png,/media/flag/108.png,/lol/ltl-2020/season,/media/tournament/_60/e3098.png,,MADсчетBST,"03 мая, 10:30",
4,/lol/zotac-cup-9/north-america/recon-5-blue-vs-honorable-263554,/media/flag/2.png,/media/flag/2.png,/lol/zotac-cup-9/north-america,/media/tournament/_60/e3271.png,,R5BсчетHON,"03 мая, 08:00",
5,/lol/zotac-cup-9/north-america/final-boss-vs-onechance-263553,/media/flag/2.png,/media/flag/2.png,/lol/zotac-cup-9/north-america,/media/tournament/_60/e3271.png,,FBSсчетONC,"03 мая, 08:00",
6,/lol/zotac-cup-9/north-america/onechance-vs-honorable-263552,/media/flag/2.png,/media/flag/2.png,/lol/zotac-cup-9/north-america,/media/tournament/_60/e3271.png,,ONCсчетHON,"03 мая, 07:00",
7,/lol/zotac-cup-9/north-america/recon-5-blue-vs-final-boss-263551,/media/flag/2.png,/media/flag/2.png,/lol/zotac-cup-9/north-america,/media/tournament/_60/e3271.png,,R5BсчетFBS,"03 мая, 07:00",
8,/lol/ltl-2020/season/another-troll-team-vs-og-esports-254981,/media/flag/108.png,/media/flag/108.png,/lol/ltl-2020/season,/media/tournament/_60/e3098.png,,ANTсчетOG,"03 мая, 07:00",
9,/lol/zotac-cup-9/north-america/honorable-vs-blue-team-na-263550,/media/flag/2.png,/media/flag/2.png,/lol/zotac-cup-9/north-america,/media/tournament/_60/e3271.png,,HONсчетBLT,"03 мая, 06:00",
10,/lol/zotac-cup-9/north-america/phoenix-carnage-vs-onechance-263549,/media/flag/2.png,/media/flag/2.png,/lol/zotac-cup-9/north-america,/media/tournament/_60/e3271.png,,PHCсчетONC,"03 мая, 06:00",
11,/lol/zotac-cup-9/north-america/addicted-kids-vs-final-boss-263548,/media/flag/2.png,/media/flag/2.png,/lol/zotac-cup-9/north-america,/media/tournament/_60/e3271.png,,AKсчетFBS,"03 мая, 06:00",
12,/lol/zotac-cup-9/north-america/meltingcloth-vs-recon-5-blue-263547,/media/flag/2.png,/media/flag/2.png,/lol/zotac-cup-9/north-america,/media/tournament/_60/e3271.png,,MLTсчетR5B,"03 мая, 06:00",
13,/lol/gamers-club-rift-season-1/playoff/rensga-esports-vs-havan-academy-261519,/media/flag/19.png,/media/flag/19.png,/lol/gamers-club-rift-season-1/playoff,/media/tournament/_60/e3237.png,,RNSсчетHLA,"03 мая, 06:00",
14,/lol/gamers-club-rift-season-1/playoff/havan-academy-vs-club-do-hardware-261518,/media/flag/19.png,/media/flag/19.png,/lol/gamers-club-rift-season-1/playoff,/media/tournament/_60/e3237.png,,HLAсчетCdH,"03 мая, 06:00",
15,/lol/yunirokle-tournament/tournament-8/atr-nuketown-vs-on-rentre-bredouille-263342,/media/flag/18.png,/media/flag/18.png,/lol/yunirokle-tournament/tournament-8,/media/tournament/_60/e3134.png,,ATRNсчетORB,"03 мая, 04:00",
16,/lol/yunirokle-tournament/tournament-8/3k-viper-vs-lngls-263341,/media/flag/8.png,/media/flag/18.png,/lol/yunirokle-tournament/tournament-8,/media/tournament/_60/e3134.png,,3K$счетLNGLS,"03 мая, 04:00",
17,/lol/yunirokle-tournament/tournament-8/20-e-cadeau-vs-gn6-263340,/media/flag/18.png,/media/flag/18.png,/lol/yunirokle-tournament/tournament-8,/media/tournament/_60/e3134.png,,20eсчетGN6,"03 мая, 04:00",
18,/lol/yunirokle-tournament/tournament-8/azn-gaming-vs-lycos-2-0-263339,/media/flag/18.png,/media/flag/18.png,/lol/yunirokle-tournament/tournament-8,/media/tournament/_60/e3134.png,,AZNсчетL2.0,"03 мая, 04:00",
19,/lol/cbs-league/group-stage/lul-esports-vs-welp-esports-263640,/media/flag/41.png,/media/flag/41.png,/lol/cbs-league/group-stage,/media/tournament/_60/e3233.png,,LULсчетWELP,"03 мая, 03:00",
0,/lol/cbs-league/group-stage/legends-in-pyjamas-vs-the-spawn-esports-263639,/media/flag/41.png,/media/flag/41.png,/lol/cbs-league/group-stage,/media/tournament/_60/e3233.png,,LiPсчетSPW,"03 мая, 03:00",
1,/lol/lla-2020-opening/playoff/all-knights-vs-isurus-gaming-252565,/media/flag/35.png,/media/flag/47.png,/lol/lla-2020-opening/playoff,/media/tournament/_60/e2520.png,,AK(1.74)счет(2.04)ISG,"03 мая, 03:00",
2,/lol/european-masters-2020-spring/main-event/energypot-wizards-vs-fnatic-rising-257067,/media/flag/63.png,/media/flag/96.png,/lol/european-masters-2020-spring/main-event,/media/tournament/_60/e2529.png,,WIZ(3.32)счет(1.30)FNC,"03 мая, 02:29",
3,/lol/cbs-league/group-stage/auxesis-red-vs-better-jungler-wins-263638,/media/flag/41.png,/media/flag/41.png,/lol/cbs-league/group-stage,/media/tournament/_60/e3233.png,,AUXRсчетBJW,"03 мая, 02:00",
4,/lol/cbs-league/group-stage/sixth-sense-vs-cbs-esports-263637,/media/flag/41.png,/media/flag/41.png,/lol/cbs-league/group-stage,/media/tournament/_60/e3233.png,,SXSсчетCBS,"03 мая, 02:00",
5,/lol/european-masters-2020-spring/main-event/esuba-vs-mousesports-257066,/media/flag/26.png,/media/flag/5.png,/lol/european-masters-2020-spring/main-event,/media/tournament/_60/e2529.png,,ESB(6.09)счет(1.11)mouz,"03 мая, 01:24",
6,/lol/cbs-league/group-stage/auxesis-green-vs-rejects-gaming-263636,/media/flag/41.png,/media/flag/41.png,/lol/cbs-league/group-stage,/media/tournament/_60/e3233.png,,AUXGсчетRSG,"03 мая, 01:00",
7,/lol/cbs-league/group-stage/legends-in-pyjamas-vs-lul-esports-263635,/media/flag/41.png,/media/flag/41.png,/lol/cbs-league/group-stage,/media/tournament/_60/e3233.png,,LiPсчетLUL,"03 мая, 01:00",
8,/lol/esports-amateur-series-2020-spring/grand-prix/okgg-white-vs-qlash-spain-262226,/media/flag/8.png,/media/flag/8.png,/lol/esports-amateur-series-2020-spring/grand-prix,/media/tournament/_60/e3080.png,,OKGGWсчетQLS,"03 мая, 01:00",
9,/lol/european-masters-2020-spring/main-event/esuba-vs-energypot-wizards-257065,/media/flag/26.png,/media/flag/63.png,/lol/european-masters-2020-spring/main-event,/media/tournament/_60/e2529.png,,ESB(2.31)счет(1.58)WIZ,"03 мая, 00:46",
10,/lol/cbs-league/group-stage/auxesis-red-vs-welp-esports-263634,/media/flag/41.png,/media/flag/41.png,/lol/cbs-league/group-stage,/media/tournament/_60/e3233.png,,AUXRсчетWELP,"03 мая, 00:00",
11,/lol/cbs-league/group-stage/sixth-sense-vs-the-spawn-esports-263633,/media/flag/41.png,/media/flag/41.png,/lol/cbs-league/group-stage,/media/tournament/_60/e3233.png,,SXSсчетSPW,"03 мая, 00:00",
12,/lol/european-masters-2020-spring/main-event/fnatic-rising-vs-mousesports-257064,/media/flag/96.png,/media/flag/5.png,/lol/european-masters-2020-spring/main-event,/media/tournament/_60/e2529.png,,FNC(2.08)счет(1.71)mouz,"02 мая, 23:46",
13,/lol/european-masters-2020-spring/main-event/fnatic-rising-vs-esuba-257063,/media/flag/96.png,/media/flag/26.png,/lol/european-masters-2020-spring/main-event,/media/tournament/_60/e2529.png,,FNC(1.10)счет(6.41)ESB,"02 мая, 23:03",
14,/lol/cbs-league/group-stage/auxesis-green-vs-better-jungler-wins-263632,/media/flag/41.png,/media/flag/41.png,/lol/cbs-league/group-stage,/media/tournament/_60/e3233.png,,AUXGсчетBJW,"02 мая, 23:00",
15,/lol/cbs-league/group-stage/cbs-esports-vs-rejects-gaming-263631,/media/flag/41.png,/media/flag/41.png,/lol/cbs-league/group-stage,/media/tournament/_60/e3233.png,,CBSсчетRSG,"02 мая, 23:00",
16,/lol/esports-amateur-series-2020-spring/grand-prix/qlash-spain-vs-abyssal-e.c.-262225,/media/flag/8.png,/media/flag/8.png,/lol/esports-amateur-series-2020-spring/grand-prix,/media/tournament/_60/e3080.png,,QLSсчетABY,"02 мая, 23:00",
17,/lol/esports-amateur-series-2020-spring/grand-prix/dead-rabbits-vs-okgg-white-262224,/media/flag/8.png,/media/flag/8.png,/lol/esports-amateur-series-2020-spring/grand-prix,/media/tournament/_60/e3080.png,,DRсчетOKGGW,"02 мая, 23:00",
18,/lol/european-masters-2020-spring/main-event/mousesports-vs-energypot-wizards-257062,/media/flag/5.png,/media/flag/63.png,/lol/european-masters-2020-spring/main-event,/media/tournament/_60/e2529.png,,mouz(1.20)счет(4.32)WIZ,"02 мая, 23:00",
19,/lol/cblol-2020-summer/playoff/keyd-stars-vs-kabum-idm-gaming-261037,/media/flag/19.png,/media/flag/19.png,/lol/cblol-2020-summer/playoff,/media/tournament/_60/e2515.png,,VKсчетKBM,"02 мая, 22:36",
0,/lol/battle-of-universities-2020-spring/playoff/keu-vs-stu-258352,/media/flag/3.png,/media/flag/3.png,/lol/battle-of-universities-2020-spring/playoff,/media/tournament/_60/e3130.png,,KEUсчетSTU,"02 мая, 21:31",
1,/lol/esl-swisscom-hero-league-season-3/playoff/myinsanity-madhouse-vs-recast-gaming-255353,/media/flag/75.png,/media/flag/75.png,/lol/esl-swisscom-hero-league-season-3/playoff,/media/tournament/_60/e3149.png,,mYiсчетRG,"02 мая, 20:30",
2,/lol/pcs-2020-spring/playoff/talon-esports-vs-ahq-254425,/media/flag/56.png,/media/flag/7.png,/lol/pcs-2020-spring/playoff,/media/tournament/_60/e2514.png,,TLNсчетahq,"02 мая, 16:18",
3,/lol/vcs-2020-spring/promotion/ftv-esports-vs-overpower-group-262121,/media/flag/46.png,/media/flag/46.png,/lol/vcs-2020-spring/promotion,/media/tournament/_60/e2523.png,,FTVсчетOPG,"02 мая, 16:00",
4,/lol/lpl-2020-spring/playoff/top-esports-vs-jd-gaming-227505,/media/flag/4.png,/media/flag/4.png,/lol/lpl-2020-spring/playoff,/media/tournament/_60/e2513.png,,TES(2.12)счет(1.67)JDG,"02 мая, 16:00",
5,/lol/pcs-2020-spring/playoff/ahq-vs-hka-254424,/media/flag/7.png,/media/flag/56.png,/lol/pcs-2020-spring/playoff,/media/tournament/_60/e2514.png,,ahq(1.20)счет(4.32)HKA,"02 мая, 13:43",
